"t","a","v","w","sv","f","dv","dsv","da","dw"
0.812321183353197,1.5,1.5,0.3,2,0.0706106792877496,-0.0277252852906145,-0.00522413443120794,0.0806679810957504,0.165256948818419
1.04198455936275,2.5,-1,0.3,0.5,0.242247236503694,0.0561147712965744,-0.0936271146551095,0.115132800088453,0.939618345586416
2.67426995228743,1.5,1.5,0.7,1,0.000557757205166762,-0.000768325437095752,0.000652432415319341,0.00357041276909753,-0.00137554688485586
0.645741581532639,0.6,0,0.3,0.5,0.000940986719730923,-0.000145834723330167,-0.000250286845360445,0.0246387119358883,0.00216967764666717
1.75859882617369,0.6,-1,0.3,0.5,1.2320439853157e-10,1.35095584722717e-10,-1.18271102930348e-12,9.51623425150178e-09,3.34872423421253e-10
0.662514488189481,2.5,-1,0.7,0.5,0.554008395582318,-0.516867973402147,0.0836663754872511,-0.308183046764727,-1.21906411601827
0.880332937440835,0.6,0.5,0.3,1,2.68173072084103e-05,-8.84481379912737e-06,-9.63813457068099e-06,0.000987958288292674,5.84722177475785e-05
2.36952955204761,1,0.5,0.7,1,1.02645316077333e-05,-5.74152187057753e-06,-4.00669962719625e-06,0.000219947029627409,-2.28195441898022e-05
0.560407080559526,1,4,0.5,1,0.00269061948922448,-0.00472740651678653,0.00733971892711524,0.00648303134564783,-0.00604350363542209
1.73370517872972,2.5,-1,0.7,1,0.145474606188484,-0.000867131842995736,-0.0922542600157208,0.126152199656526,0.00857565814189881
1.28688474163646,1,-1,0.5,0.5,0.00438247031346854,0.00260909718207757,-0.00135681997634914,0.0487621026370949,0.00373019617334294
0.83948538718978,1.5,0.5,0.3,2,0.0881454377891904,-0.0175917574004461,-0.0269377199526086,0.112788251642575,0.237088630830246
0.191037853329908,1.5,0.5,0.3,0.5,0.998776477748929,-0.520015796742745,0.0443204515314235,-0.150757323894506,-0.753837229533837
0.355304509098642,0.6,-1,0.3,1,0.0471548520157985,0.00609933644339925,-0.0115731116223367,0.620685438003556,0.132264074280714
0.976392794214189,1.5,-1,0.3,0.5,0.118201907649494,0.0500126376851984,-0.0358031218507438,0.215453524489273,0.426402769375421
2.41189113350119,0.6,0,0.7,0.5,2.47633686876875e-14,-6.48832903259205e-15,-1.77799185896785e-14,2.6476529997242e-12,-5.55491562291247e-14
0.726507851493079,0.6,0.5,0.7,2,0.000171261575669141,-3.43420949630079e-05,-4.99352353058176e-05,0.0051505508675098,-0.000359861940922096
0.678345400129911,1,1.5,0.5,0.5,0.0287788383990522,-0.0373400460532383,0.0158783501096996,0.11820004471526,-0.0338489818257348
2.63744767231401,0.6,-3,0.5,1,4.51792414008552e-17,9.45497815422178e-17,1.65112336536961e-16,5.31453162456532e-15,2.45927655962087e-17
2.98000479170587,1,-0.2,0.5,2,3.74165825951283e-07,2.78020314103539e-09,-1.72561516769879e-07,1.02882908935382e-05,6.37123526261151e-08
2.54052870855667,1.5,-1,0.7,2,0.0015359725809542,0.000205105507466026,-0.000644405982866418,0.00986417587609954,-0.00243253345976042
2.73578782021068,1,-3,0.7,2,4.65212477537301e-07,2.92428612278886e-07,1.54506164598153e-07,1.17889900023714e-05,-8.35924807478095e-07
1.44024571040645,1.5,4,0.7,0.5,4.34394931443318e-07,-2.17577642257799e-06,5.21699608437799e-06,4.13511841941596e-07,-2.78260850472136e-06
0.712034303613473,1,4,0.3,2,0.00673782763272566,-0.00551217504289399,0.0065255048243223,0.0324124488802462,0.0104746758120087
0.427053236938082,0.6,-1,0.3,2,0.0124491300438905,0.00113565584898295,-0.00371896444328515,0.203796986171069,0.0331590486701523
0.87506636158796,2.5,0,0.5,2,0.234936182636913,-0.0652562013945659,-0.0551143039363484,0.0598807739658399,0.276948412042245
2.4575128778466,2.5,1.5,0.5,2,0.0190774181752794,-0.00869536713494031,-0.000731359219422183,0.0174344741984416,0.0147027158489918
0.219958328828216,1.5,4,0.5,1,0.0186059939818183,-0.0248571349852624,0.0298538421511194,-0.0440727092674942,-0.132336441021813
2.41834628611105,0.6,4,0.7,0.5,4.61412030855517e-20,-2.9024356929964e-19,8.78093701369373e-19,4.86642206605214e-18,-1.72519678898645e-19
0.357944114331622,1,0.5,0.7,0.5,0.302898434190997,-0.244371430955406,0.0488188672597521,0.36287547217048,-0.797281184306254
2.31148775500478,0.6,0.5,0.5,0.5,9.18991691959392e-14,-8.47861284677045e-14,-2.82015652512239e-14,9.38749158445723e-12,-1.48518314886261e-14
0.949191170767881,2.5,0.5,0.3,2,0.125227828449857,-0.0319701832420753,-0.0332368206921645,0.0405056286700274,0.332570433344938
2.31939789166208,1,1.5,0.7,2,6.5329377055853e-06,-2.65643746668702e-06,-7.88311638654737e-07,0.00013706156735399,-1.40850913719116e-05
1.64493439268554,0.6,0.5,0.7,1,6.18284343566741e-10,-2.90441236281105e-10,-2.4808686161065e-10,4.43970478275346e-08,-1.42245498881689e-09
1.11899307010463,0.6,-3,0.3,1,1.27671334811185e-07,1.91415999500239e-07,2.19567170177681e-07,6.15970753733337e-06,4.06368710015086e-07
0.323042902722955,1,-1,0.5,1,0.787346998296052,-0.105307725910825,-0.178158931805251,1.3817619563945,0.809787177672862
2.29127800280694,1.5,-0.2,0.3,0.5,0.00618440122599338,3.24614148097609e-05,-0.00450462195275887,0.0335610945397969,0.0159590285155171
2.29441884330008,2.5,-0.2,0.3,2,0.0237418481734992,-0.000679097840312943,-0.0106657061519626,0.0187026305014775,0.0718100707734859
2.71461949341465,0.6,-0.2,0.7,2,1.4624665455379e-16,1.51597945259253e-18,-6.69255649966577e-17,1.76688919412022e-14,-3.19896838925003e-16
2.90053421900375,1,-3,0.5,0.5,1.82826614724362e-09,8.6919139968394e-09,1.91245124841918e-08,5.03373817435792e-08,3.31181994252101e-09
1.57000703727826,1.5,-3,0.3,1,0.00253447466520869,0.00420112296370219,0.00541544410452219,0.00928038521250605,0.01088755094908
1.67096798787825,1,-0.2,0.5,1,0.000541774850629837,-3.36319039818524e-05,-0.000336848682244513,0.0079222824289113,0.000141986764135327
0.532973695930559,1,-1,0.3,1,0.155854252491394,0.0236859519023733,-0.050586656135303,0.549935422500263,0.487313127998844
0.535561013303231,1,1.5,0.7,1,0.0583091914046552,-0.0570857345779085,0.0355513228595772,0.169542406905729,-0.163682565499848
2.36968169353204,1,1.5,0.5,1,5.3779261836915e-06,-6.47091473764122e-06,4.00408633828861e-06,0.000114224134608881,-1.59597453789607e-06
2.26578458797885,2.5,-1,0.3,2,0.0233173733150238,0.00351223583213087,-0.00944205485099652,0.0185853851428191,0.0752978845103969
2.36343337767758,0.6,-1,0.5,0.5,3.40700517033288e-14,4.41907867601546e-14,3.3511616698274e-15,3.57721850773922e-12,1.38134130079743e-14
1.98034699794371,1,-1,0.7,1,8.26411193551338e-05,3.5502345581255e-05,-3.9660741221838e-05,0.00148295553414184,-0.000141489494293762
1.16540797211928,0.6,0,0.5,1,6.98519612271884e-07,-9.67743198416663e-08,-3.62531236135848e-07,3.49165318071094e-05,5.80645919049999e-08
0.0752725539612584,2.5,1.5,0.7,0.5,4.99256785858101e-09,-9.1289096664582e-09,8.16167403812548e-09,-8.28976181187663e-08,-2.96062921852737e-07
2.86822218338493,0.6,0.5,0.3,0.5,3.49822816717741e-17,-3.28849517976962e-17,-1.37610547848289e-17,4.46526913491459e-15,7.42851395696783e-17
2.52391763621708,1.5,-0.2,0.3,0.5,0.003629918697865,0.000121926585199001,-0.00280657628181897,0.0221603332353367,0.00932853816520439
0.67960356582189,2.5,0.5,0.3,0.5,0.233955938441224,-0.217937776351847,0.0335548454448615,-0.00258776122123713,-0.0219052208830774
1.50940499095013,0.6,-3,0.5,2,1.50942786632132e-09,9.06867028575787e-10,4.42220751250554e-10,9.95221959050343e-08,5.40489290796485e-10
1.92692055603256,2.5,1.5,0.3,2,0.02403910403957,-0.010049918148219,-0.00223616665405168,0.0133699780939176,0.0627324855815479
2.76721960965078,1.5,-0.2,0.7,1,0.00162359085047959,-0.000214005019255823,-0.00116440436209516,0.0113508295275167,-0.00289776250737272
0.0846449202508666,1,0.5,0.7,2,0.860075939411528,-0.476963528058368,0.420235992266623,-3.06540565923633,-4.43481136988126
0.838838605582714,1.5,0,0.3,2,0.0952502408082384,-0.00984135944116717,-0.0346566364591396,0.125007221864009,0.272610118862057
1.33493770011701,0.6,-3,0.3,2,1.35055974431322e-08,8.14801522241942e-09,4.14385504684463e-09,7.81156874876682e-07,3.55813740563021e-08
2.49692792947171,1,1.5,0.7,1,2.15335289828719e-06,-2.73740200326644e-06,1.94229272657391e-06,4.84150182475799e-05,-5.40765677402599e-06
2.61928491357248,2.5,1.5,0.3,0.5,0.00357777771794256,-0.0101159942852545,0.0114697535563425,0.00228982460290277,0.000998950207683908
0.790653430460952,1,4,0.7,0.5,2.4247902315725e-05,-7.82025095909436e-05,0.000118102636138292,8.65014634513006e-05,-0.000132788956647867
1.00685683273477,2.5,0,0.5,1,0.235267832241552,-0.146539995033521,-0.0267612665473589,0.028439317645913,0.0927364945170415
0.953401545167435,0.6,0.5,0.3,0.5,1.1340722505154e-05,-6.01401777173343e-06,-2.77096543864684e-06,0.000454988053918231,2.33850926135258e-05
0.593632003548555,0.6,0,0.7,2,0.00124762539721787,-0.000155281765220914,-0.000400300142713141,0.030117374197638,-0.00247502965201595
2.05593332861317,0.6,-3,0.5,1,1.89825446890459e-13,3.64490201453871e-13,5.72161414543089e-13,1.73021274080134e-11,1.22991683530503e-13
2.31069613725413,1.5,1.5,0.5,1,0.00170745490908131,-0.00217437816030022,0.0015772709921695,0.00906765967871333,-0.000580211573487798
2.06229006998474,1.5,0,0.3,2,0.00421241332663364,-0.000204946821074837,-0.00185854539105489,0.0200338829465641,0.0108444623310058
0.666935836931225,2.5,-0.2,0.7,1,0.304421473098007,-0.295231315465279,0.16452051551968,-0.17884447627029,-0.705822233266032
2.15023409489077,1.5,-0.2,0.7,1,0.00715553283871122,-0.00140817958654565,-0.00460697993406792,0.0374404677012596,-0.0120736314600761
1.83562964719022,0.6,0.5,0.5,1,5.43752368307093e-11,-2.33524746486369e-11,-2.51703557534123e-11,4.377539132092e-09,-2.3010862600307e-12
1.05464965486899,1,0,0.7,1,0.0109709519455311,-0.00373770114222294,-0.00435797891974608,0.0948707166504689,-0.0213035224743282
0.171452446770854,0.6,1.5,0.5,1,0.461463393616842,-0.219486126551692,0.0368550685075147,1.84058873499459,-0.288651897512984
1.23516990275821,1.5,0.5,0.7,1,0.0474845141841507,-0.0354265960629317,0.000190328128997717,0.11602471607966,-0.0909996413629933
0.283225954324007,1,-3,0.3,1,0.444217207296622,0.190283218929131,-0.0165359570945497,0.823887091619045,2.09022185498114
0.972030318854377,1,0,0.5,2,0.0129953627199367,-0.00132927989995776,-0.00489646060071919,0.101339557628483,0.005317027489232
1.00897401062539,0.6,-1,0.7,0.5,5.91108947994985e-06,2.7801925670099e-06,-1.72756915251299e-06,0.000256464539726573,-1.03624408866434e-05
0.281181048892904,1,0,0.3,1,0.601946473562659,-0.140951149897844,-0.0991043349837888,0.686026345982443,1.42269105609184
0.49314832331147,2.5,-3,0.3,2,0.4179448960317,0.102559540456736,-0.0883385454094818,0.229569306243359,1.91307103669659
0.49965395530453,2.5,-1,0.7,2,0.676796522324417,-0.282206826484435,0.00979927462609094,-0.120488006667905,-0.46095673101043
2.74459962316323,1.5,0.5,0.7,0.5,0.00137124693220562,-0.00196991452189757,0.000298965044082559,0.00904224342537519,-0.00341958952615631
2.12164605223807,1.5,1.5,0.3,1,0.00236018602792971,-0.00274640450011253,0.00159170833959625,0.0112585206072571,0.00419629370252361
2.4706175500527,2.5,-3,0.3,1,0.00263201786318584,0.00505216000445561,0.007823978182053,0.00293772345480451,0.0130409226782677
2.01341111757793,1,-0.2,0.3,2,4.18041956994297e-05,4.74123738873656e-07,-1.85826489164114e-05,0.000749045964296212,0.000101882448814486
0.687746085948311,1.5,-3,0.3,1,0.0745027286109164,0.0712137051357942,0.0377104791670301,0.107362986786831,0.390478175028924
1.41603408823721,1,-3,0.5,0.5,6.97989575712155e-05,0.000193214168659217,0.000230924971923602,0.00091643778106514,0.000161093562381962
2.16471649283776,1,-1,0.3,1,2.59671474049892e-05,1.53003809812399e-05,-8.74664114771543e-06,0.000506051123905732,6.99368733564107e-05
2.47545474000508,0.6,0.5,0.5,2,4.72119725959991e-15,-6.65936049010874e-16,-1.95620237038322e-15,5.1842884868722e-13,1.81887339746126e-16
2.4711886840174,1,4,0.3,1,1.6625396426268e-08,-4.87802883695444e-08,1.3128954458195e-07,3.66920496228621e-07,2.02261811215431e-08
0.639836427813862,2.5,0,0.5,2,0.366416036953887,-0.128680966488868,-0.0413531733287259,0.046500556065662,0.228981768335778
1.82334969755029,1.5,-0.2,0.7,1,0.0159315280307677,-0.00386716356053821,-0.0093500508996284,0.0686397403751984,-0.0257845176317915
1.3180162057397,1,0.5,0.7,2,0.00163644387814117,-0.000354578683904049,-0.000534109354390536,0.0184345272161606,-0.00313509100116982
1.93082657877821,0.6,-3,0.3,0.5,7.63879393768307e-14,2.89150765855738e-13,4.97522876741414e-13,6.53172501495755e-12,2.68481198693057e-13
1.28907081543002,1,1.5,0.5,1,0.00144850489843477,-0.00153996569757704,0.000821488222119682,0.015215370310784,-0.000632791823447427
2.64561661488842,2.5,0,0.7,2,0.0249948532180688,-0.00377648347045615,-0.0102772502031334,0.0317857539747989,-0.0197704742785491
0.996147690038197,2.5,-3,0.3,2,0.0813145862587604,0.0365161516498454,0.000296108109655909,0.0440188237923217,0.362106889270858
0.980172889120877,1.5,-0.2,0.7,2,0.0961789519071571,-0.0166914545093976,-0.0325231017827871,0.204557763385323,-0.0920783046162003
1.50603764917469,2.5,4,0.7,0.5,1.27227965827935e-07,-7.18546490196944e-07,1.95947776368191e-06,-2.36960237518014e-07,-1.21077252808343e-06
1.04612737240968,1,4,0.5,1,8.42083518817254e-05,-0.000192790941959891,0.000398332159683033,0.000629001786936189,-0.000144042631510037
0.707218683511019,1.5,0.5,0.7,2,0.181318738514971,-0.0664687911965535,-0.0182485903647503,0.230115206348115,-0.168979042464149
2.49920702272793,0.6,0,0.5,0.5,9.12300074533812e-15,-1.6844517886754e-15,-6.8608160708014e-15,1.01160435385473e-12,2.52667768301311e-16
1.63856551260687,0.6,1.5,0.5,2,4.2220187683933e-10,-1.54134011687632e-10,-7.0616352902078e-11,3.0194675005331e-08,-1.00600611050789e-11
0.34115879010642,1,-1,0.7,2,0.572404423194392,-0.0868642652384903,-0.138803926441057,1.33805867668194,-0.424465795113257
0.373290920373984,1,0,0.5,1,0.465347458301256,-0.169427850791633,-0.0648049544978549,0.868451427360547,0.146151002668181
1.74287234159419,2.5,4,0.3,2,0.00519029667979373,-0.00502751979955046,0.0074701012007071,0.00199278263271891,0.00939711378596248
1.63705623097485,1.5,-0.2,0.7,1,0.0252930818872094,-0.00693064345996281,-0.0138025848124369,0.0957357140597733,-0.0397529809333685
1.4881396863726,1,1.5,0.3,0.5,0.000300816970854348,-0.000555183828240998,0.0003491835713458,0.00372284135324596,0.000374185467752556
0.99172890187474,1.5,4,0.7,2,0.00777310343941604,-0.00785135223659376,0.0127567137197891,0.0121641652076559,-0.0173888526068982
2.05536535003921,0.6,-3,0.3,1,1.36336749917549e-13,2.67112042805893e-13,4.31613362586832e-13,1.23921813308786e-11,3.96327646996275e-13
2.59164729535114,1.5,4,0.7,2,0.000154216422830037,-0.000154894798815871,0.000240827866204589,0.00096505647493156,-0.00034792889350884
2.54903067672858,1,0,0.3,0.5,6.88746296108503e-06,-1.26201203831139e-06,-5.24589106665322e-06,0.000159593997363972,1.60361418225385e-05
0.838457177637611,1,1.5,0.7,2,0.0154045454679417,-0.00692660676526875,0.000295862699791575,0.0998833002057907,-0.0305619132416748
1.83594004518818,1,-1,0.3,1,0.000143319806804822,7.7621750471651e-05,-5.07430394724879e-05,0.00233002498211404,0.000392823508238103
2.50131443566643,2.5,4,0.3,2,0.00234302855424222,-0.00228980334568761,0.00341051058608569,0.00183295626231382,0.00475244725253309
1.7954072200926,1.5,0,0.3,1,0.0136549154974941,-0.00219814556165761,-0.00841629377004663,0.0541498322298803,0.0344635440848417
0.636577064415906,2.5,0,0.3,1,0.351544502777208,-0.161103551307824,-0.062910269447823,0.0647179442154121,0.539086818338661
2.32930864288937,1,-0.2,0.5,1,1.8499978038865e-05,-1.89696222049885e-07,-1.29413303059471e-05,0.000390247449381951,3.88969182982265e-06
0.419119452708401,1,-0.2,0.7,0.5,0.362226958476846,-0.20202721415767,-0.0123698949807308,0.838533878667064,-0.711303291469916
2.67022222474916,0.6,-1,0.7,1,3.73425833287836e-16,2.28948291929976e-16,-1.31312327976106e-16,4.44178548122805e-14,-7.65658189300756e-16
0.962572947959416,0.6,-3,0.5,0.5,9.25367443187395e-07,1.93012035922382e-06,1.65393041062277e-06,3.87621767132881e-05,1.37614334385374e-06
1.96535523036728,1,0.5,0.3,0.5,9.86976031681808e-05,-8.48882933989559e-05,-2.85285732672378e-05,0.00170863168409478,0.000197155909039722
0.824063439026941,0.6,1.5,0.7,1,2.90223199692203e-05,-2.63498092019631e-05,1.08118819902335e-05,0.000984025533001312,-7.6555845721121e-05
0.52661200305447,0.6,4,0.3,0.5,6.24267421667521e-05,-0.000126130095038049,0.000112894691734827,0.00122858818225128,1.15844213430735e-05
0.3612455418217,0.6,1.5,0.7,0.5,0.0188546779752449,-0.0166335209675803,0.00421351574853504,0.231483831690187,-0.0575100648661941
1.34115715795197,0.6,-1,0.7,2,2.94914989286446e-08,4.26832528783965e-09,-1.11934061062116e-08,1.71765554902786e-06,-5.98634473533916e-08
0.163636201189365,0.6,0.5,0.7,1,0.61294302543993,-0.264331673838125,0.0277979923887665,2.47156225658366,-1.43179649863863
2.8780970741529,0.6,1.5,0.7,0.5,4.2252005238914e-18,-1.16400742254898e-17,1.24976977797119e-17,5.39163273449544e-16,-1.17006923580167e-17
1.54783929713303,0.6,-3,0.5,1,3.14014070275011e-10,5.35326436767549e-10,7.21849545253477e-10,2.13652335264793e-08,2.4402946443449e-10
1.11880647620419,1,0,0.3,0.5,0.00906969776148887,-0.00212620605298939,-0.00371546563484196,0.0821693261256522,0.0212331346118741
2.64446092864964,2.5,0.5,0.7,0.5,0.0237233161047463,-0.0438762423224097,0.0216910134802008,0.0194891538717443,-0.0568411349792397
2.27570152017288,1,1.5,0.3,1,7.53608215889745e-06,-8.54340205084316e-06,4.4498854526773e-06,0.00015336208753487,1.44403913780678e-05
2.2905522972811,1.5,0,0.5,1,0.00551656768372008,-0.00125736514390265,-0.00355349554322121,0.030225019214806,0.00188602774391239
2.6743213877664,0.6,0,0.7,1,4.52721894600124e-16,-5.17492009177884e-17,-3.23594224776439e-16,5.3848287539433e-14,-1.00228850651968e-15
0.582033032423351,2.5,-3,0.5,1,0.781128532884201,0.244948842453774,-0.210566848012052,0.523313481481516,2.61342655564267
2.37014113531914,1.5,0.5,0.5,1,0.00374360499649552,-0.00214950637222372,-0.00139858406263663,0.0210945603806746,0.000416547760617406
1.66475536420476,1.5,-1,0.7,0.5,0.0316695776076555,0.0137474905549666,-0.015630244483691,0.131694435259822,-0.0299424073166847
1.51746519686421,2.5,0,0.5,0.5,0.1487606561946,-0.134808875893903,-0.0207443170138823,0.0401964598470574,0.0328810601968169
0.370903874840587,1.5,-1,0.3,2,0.502006566372817,-0.015987488487999,-0.148921306313433,0.328337838628932,1.60389821970578
1.78086423644563,1,-0.2,0.7,1,0.000263578077998343,-3.2588897684199e-05,-0.00016476598127754,0.00416531745607705,-0.000516312616192501
2.69710155463545,1,1.5,0.3,1,8.64689305737283e-07,-1.01637432522805e-06,5.63861867188961e-07,2.1203869475191e-05,1.69299428501418e-06
0.603667321964167,1.5,1.5,0.5,2,0.164772197907602,-0.0798849061513271,0.0192006583639823,0.107194823514879,0.0695669178842058
1.61341977114789,1,-0.2,0.3,1,0.000563348189936771,4.88974817426933e-06,-0.000347745968287903,0.00787628987597509,0.00139362240459407
2.02633667637128,0.6,0.5,0.7,2,1.99833811357373e-12,-3.14535514791352e-13,-7.90419867949324e-13,1.78543517282394e-10,-4.40582427869836e-12
2.35963250623317,0.6,0,0.7,0.5,5.09029218789082e-14,-1.34468318212962e-14,-3.59972119931731e-14,5.32091655985855e-12,-1.14168928444129e-13
0.603726126661059,0.6,0.5,0.7,1,0.00125518661819252,-0.000564979794365746,-0.000218211142376315,0.0303975725848094,-0.00290253239011328
1.72088253553957,2.5,1.5,0.5,2,0.0421691288123711,-0.0204938122985884,0.00150955561182887,0.0214425409845261,0.0378103498377594
0.629978250176646,2.5,0,0.5,0.5,0.317476586738084,-0.342848896456449,0.0987295246911918,-0.144749595244965,-0.726409142129436
0.956858057295904,1.5,-0.2,0.7,2,0.103109833536164,-0.0183395697772095,-0.034351429838797,0.213056219194243,-0.0963189991577781
0.525210910663009,0.6,-3,0.3,1,0.00130570032864096,0.00119477123070672,0.000643644607635186,0.0277988990799836,0.00461365963045506
0.340042407508008,1.5,4,0.7,0.5,0.000745967055814936,-0.00165704108311873,0.00172352678130381,-0.0027703986238526,-0.00654220825280802
0.809809979307465,2.5,-1,0.5,1,0.475488418759172,-0.115650404896514,-0.184631047597423,0.122712344359962,0.585834488438897
1.05775537670124,2.5,1.5,0.7,1,0.0328140383316048,-0.0532076876264349,0.0694083009039352,-0.0168151797094987,-0.0967492261099923
2.56943667513551,2.5,-3,0.3,2,0.00774583161910541,0.00477913711324542,0.00236790100023954,0.00781165134442881,0.0278040921736665
0.415593845490366,1.5,0.5,0.7,0.5,0.246206852430526,-0.280531436706391,0.113474895563802,-0.225479526261808,-0.825947112856667
1.07643391544698,0.6,-1,0.7,1,1.88636341646801e-06,5.963459343523e-07,-7.89374441201031e-07,8.73960664939315e-05,-3.53161526985689e-06
1.00642652095994,1.5,0,0.3,1,0.0925443817677783,-0.0207557921311648,-0.0417653040579918,0.157752101462851,0.241118117609316
1.44199721944751,1,0,0.3,1,0.00134527463226206,-0.000165267342020122,-0.000774080355806793,0.0165049016899415,0.00323585757568318
2.56103044223273,2.5,1.5,0.7,1,0.00929188667180618,-0.0145901613218115,0.0162269740659789,0.00780721156438806,-0.0197982081809296
0.999966212850995,1,-1,0.3,1,0.0119634624717317,0.00418708049421779,-0.00451619798672848,0.0964769520539834,0.0350829452299685
1.69656413011253,0.6,-1,0.3,1,2.68143860868493e-10,1.50805744451577e-10,-8.38907077651255e-11,1.99280208346294e-08,6.82441411537244e-10
2.13185805811081,1,0.5,0.3,2,2.16736759876038e-05,-3.10731186279095e-06,-8.80842441144897e-06,0.000413157424061123,5.10625893879638e-05
1.20267531672725,1.5,0.5,0.5,0.5,0.0617143594174967,-0.0641185027822279,0.00477577781340107,0.127350807325407,-0.0225250572409165
2.48150030517718,1,-0.2,0.5,0.5,1.24730398321216e-05,-2.8480742981413e-08,-9.55079698080489e-06,0.00028178732061233,2.50172815216965e-06
2.72426769882441,1,-1,0.5,2,1.28137432224926e-06,2.39564810878369e-07,-4.97256922563507e-07,3.20516898297109e-05,3.23115078735783e-07
